Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9394769,2020-01-01 00:28:58,2019-07-24 20:03:39,576,509084,0,883,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394769/SRR9394769.1,SRX6160214,V2250PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,C0474BF5D2839FAD1226A7327B1A4061,AE78A64C833136DEACFDB6C8DC7D6DEE
SRR9394770,2020-01-01 00:28:58,2019-07-24 20:03:39,384,330141,0,859,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394770/SRR9394770.1,SRX6160215,V2251PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,75B8195886B7DEAC0C38F526985A7B30,A97F964F4F236B42D8D52EDFE017D51D
SRR9394771,2020-01-01 00:28:58,2019-07-24 20:03:41,576,500271,0,868,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394771/SRR9394771.1,SRX6160216,V2252PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,AED335A83539E66AFA9F6497FAECD31A,EFD62C5AE653EB8BEC46041E92A58CF4
SRR9394772,2020-01-01 00:28:58,2019-07-24 20:03:39,768,666295,0,867,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394772/SRR9394772.1,SRX6160217,V2253PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,6C280BD2675F6EAC4559C2A3D2A0CCC8,D1E2ACFDD0BD153F787631D6FDEA1785
SRR9394773,2020-01-01 00:28:58,2019-07-24 20:03:40,192,161616,0,841,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394773/SRR9394773.1,SRX6160218,V2254PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,8AF41EAE65A0172F1E3684E18D7B14BB,AEE65798EC602F5BDEEF7EF9709F814A
SRR9394774,2020-01-01 00:28:58,2019-07-24 20:03:33,192,158042,0,823,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394774/SRR9394774.1,SRX6160219,V2255PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,14D0C399503E73C8B68E91589291D8FB,1118AC91B1C85EF4A0931A823448013A
SRR9394775,2020-01-01 00:28:58,2019-07-24 20:03:35,384,338377,0,881,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394775/SRR9394775.1,SRX6160220,V2256PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,60FC48F21904C15167E9D8B5D0E8CB5D,888F9F8E28D1A26C2F5CC4CDADDF5B9B
SRR9394776,2020-01-01 00:28:58,2019-07-24 20:03:34,192,163658,0,852,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394776/SRR9394776.1,SRX6160221,V2257PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,0BBECF5BD2D9FFF4980ACC4FBA63C404,41FB25B04E0993BB7C82B654EDEA1E9A
SRR9394777,2020-01-01 00:28:58,2019-07-24 20:03:35,192,156824,0,816,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394777/SRR9394777.1,SRX6160222,V2258PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,A80DA500E39D728D5FACD02B7A15D6A7,EDBC1827CD9503DB5B5CCFB7D228FD34
SRR9394778,2020-01-01 00:28:58,2019-07-24 20:03:37,192,160137,0,834,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394778/SRR9394778.1,SRX6160223,V2259PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,BB880837A83458B52C784731318139CB,74EB39B47DA92369B0AB4BEC957AB755
SRR9394779,2020-01-01 00:28:58,2019-07-24 20:03:37,192,164272,0,855,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394779/SRR9394779.1,SRX6160224,V2260PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,893D00E6B742105BF656F67E8329AA60,445344D8D40D98BCC04948E6AA59D72A
SRR9394780,2020-01-01 00:28:58,2019-07-24 20:03:24,192,165727,0,863,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394780/SRR9394780.1,SRX6160225,V2261PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,CD9F7B83C4F39C43DF471031340D1811,A55A03B95DAE5F6D39E950AF9F67B896
SRR9394781,2020-01-01 00:29:00,2019-07-24 20:03:24,192,166653,0,867,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394781/SRR9394781.1,SRX6160370,V2262PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,9110E327D0CDEF363BF9FBB2DCE962BE,98CD820213702046433D691B4E5FFB09
SRR9394782,2020-01-01 00:29:00,2019-07-24 20:03:25,384,323178,0,841,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394782/SRR9394782.1,SRX6160371,V2263PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,B3B6C99F8B0380464D7BA86A52B8B220,1DA19E0DB039EAB52D57CF5073D93DEF
SRR9394783,2020-01-01 00:29:00,2019-07-24 20:03:25,384,326056,0,849,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394783/SRR9394783.1,SRX6160372,V2264PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,42E9A1D241D33E214FE6D5B72571C82A,62AACE1A4FB86AC7EB2D83ED50513AB6
SRR9394784,2020-01-01 00:29:00,2019-07-24 20:03:25,768,669345,0,871,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394784/SRR9394784.1,SRX6160373,V2265PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,24A3633201722F726EBE68002A0AC529,A2E4036415734389929D9516EE821806
SRR9394785,2020-01-01 00:29:00,2019-07-24 20:03:25,192,162851,0,848,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394785/SRR9394785.1,SRX6160374,V2266PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,00E1E0C11D796952C2700901E9894334,EE9C81068E5D5E1BF620BE7712CBDE58
SRR9394786,2020-01-01 00:29:00,2019-07-24 20:03:25,192,163631,0,852,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394786/SRR9394786.1,SRX6160375,V2267PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,DF99FCBB3C0BD86225F5B09074F1EF04,85B5D198E20C811F3679E01557F94C9A
SRR9394787,2020-01-01 00:29:00,2019-07-24 20:03:26,576,507782,0,881,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394787/SRR9394787.1,SRX6160376,V2268PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,4123484FF0B0F8102EB05198586FD122,AAA26837EFC534EC1248D57ADB3EFB75
SRR9394788,2020-01-01 00:29:00,2019-07-24 20:03:26,192,163692,0,852,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394788/SRR9394788.1,SRX6160377,V2269PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,D1AE9BA7C195486E4206F97C037CCA40,40F819ED3F4C3D09AFC4FD5E1090F005
SRR9394789,2020-01-01 00:29:00,2019-07-24 20:03:26,192,163692,0,852,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394789/SRR9394789.1,SRX6160378,V2270PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,001DBCF63EB6B9E656A7ACEF68066726,1D1702E06187E466C5D78F50D4DA284A
SRR9394790,2020-01-01 00:29:00,2019-07-24 20:03:28,192,163579,0,851,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394790/SRR9394790.1,SRX6160379,V2271PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,859BECE08DE75E68B4A362705D96BB16,4FA1D9DE514625C9488AC33021F3E310
SRR9394791,2020-01-01 00:29:00,2019-07-24 20:03:29,192,162280,0,845,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394791/SRR9394791.1,SRX6160380,V2272PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,D1C1BE9F798E9D6CA2B75AD8A4552D44,63D0B5EC7278677F51CABA4952125D6A
SRR9394792,2020-01-01 00:29:00,2019-07-24 20:03:30,192,159176,0,829,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394792/SRR9394792.1,SRX6160381,V2273PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,B65B76261B9E9124B4B62B64B202785D,391D00051C4636918B53EC67B2C551BC
SRR9394793,2020-01-01 00:29:00,2019-07-24 20:03:30,192,162421,0,845,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394793/SRR9394793.1,SRX6160382,V2274PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,8D219B74C652C0972B5ED66DD4E735AD,E2ECE0CC6CE96C15C7D0BAEA3B6526FF
SRR9394794,2020-01-01 00:29:00,2019-07-24 20:03:31,192,160402,0,835,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394794/SRR9394794.1,SRX6160383,V2275PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,5D700F0D0B90BD6A38AB281F86C1442B,F44DAFDA62ECE6565FD16BB43FE4910A
SRR9394795,2020-01-01 00:29:00,2019-07-24 20:03:32,192,157668,0,821,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394795/SRR9394795.1,SRX6160384,V2276PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,907F71755C4D9864E141B734B165B023,57C7A7B93C9731867BEB7282A6A8A510
SRR9394796,2020-01-01 00:29:00,2019-07-24 20:03:31,192,153178,0,797,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394796/SRR9394796.1,SRX6160385,V2277PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,0269FA85760942CD4D9ADB4B721B0F84,2A8E95A9828AE05DA4487C08F290893D
SRR9394797,2020-01-01 00:29:00,2019-07-24 20:03:31,192,157883,0,822,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394797/SRR9394797.1,SRX6160386,V2278PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,8B9B7BA05694F1E19C67FF0F6B0AA3E9,8B48CDA080E27EC1684DCEAE0C6D5055
SRR9394798,2020-01-01 00:29:01,2019-07-24 20:03:31,192,159072,0,828,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394798/SRR9394798.1,SRX6160387,V2279PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,CF72F813DE222C9DD6F36A42F18A517E,6DBF518FE82F3EADD289714DA17536EF
SRR9394799,2020-01-01 00:29:01,2019-07-24 20:03:32,192,169085,0,880,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394799/SRR9394799.1,SRX6160388,V2280PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,D4B4CC38ADAB9CFA1E5048C43069FC35,9C59E0EA9BDE6E1F7915126394163833
SRR9394800,2020-01-01 00:29:01,2019-07-24 20:03:32,192,168689,0,878,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394800/SRR9394800.1,SRX6160389,V2281PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,EC2BF6C08EBEA770CAF38C01D2FB4670,C6C741A60E52ABA75C191ACE9D203567
SRR9394801,2020-01-01 00:29:01,2019-07-24 20:03:34,192,168904,0,879,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394801/SRR9394801.1,SRX6160390,V2282PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,B59FD69D009AAE5B82242BE74A8D012D,4BC2E833F75704B8F963B57BBE687885
SRR9394802,2020-01-01 00:29:01,2019-07-24 20:03:33,192,170813,0,889,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394802/SRR9394802.1,SRX6160391,V2283PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,667939C7DE7F02687F115AF8E0FBF781,7091BE062F4FF431C783EE7208B7236F
SRR9394803,2020-01-01 00:29:01,2019-07-24 20:03:09,192,170609,0,888,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-run-936/SRR009/9394/SRR9394803/SRR9394803.1,SRX6160392,V2284PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,04BCDFDA01BC5C951065B858920EA8FF,A9EE46DAFF5B37BF16E69D0CB4F30C87
SRR9394804,2020-01-01 00:29:01,2019-07-24 20:03:09,384,337011,0,877,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394804/SRR9394804.1,SRX6160393,V2285PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,DAA02F3894996C8AFFDD9460DC5DABA7,7A3EB73AF5C781A02D0096902AEE4CA4
SRR9394805,2020-01-01 00:29:01,2019-07-24 20:03:10,192,166554,0,867,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394805/SRR9394805.1,SRX6160394,V2286PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,0D7014075C3C95B17CB956167BD00F35,D525D1128C781D43FE8051CEB5A116B8
SRR9394806,2020-01-01 00:29:01,2019-07-24 20:03:11,192,168087,0,875,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394806/SRR9394806.1,SRX6160395,V2287PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,BDC811A366CDA2AD3CC4E30743594D7F,3DD7E334E11E6E7DEBE36A0843559B1A
SRR9394807,2020-01-01 00:29:01,2019-07-24 20:03:11,192,162817,0,848,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394807/SRR9394807.1,SRX6160396,V2288PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,F958A52C69120E5EAE503CCC3E437FAA,809ACB8B2C2083BCB2F7A8D154BCF32C
SRR9394808,2020-01-01 00:29:01,2019-07-24 20:03:12,192,162224,0,844,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394808/SRR9394808.1,SRX6160397,V2289PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,E97090F189C5A49B0B640ED46E3E99BF,FBBCC66BFD4354E0EF0E2E6924D798CC
SRR9394809,2020-01-01 00:29:01,2019-07-24 20:03:12,192,163538,0,851,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394809/SRR9394809.1,SRX6160398,V2290PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,828D1ADD745F8AB7DEACB9FD1D02B152,630CB0AA80E062A847D3AA57F6756518
SRR9394810,2020-01-01 00:29:01,2019-07-24 20:03:12,384,332511,0,865,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394810/SRR9394810.1,SRX6160399,V2291PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,682F52F704F85F50F392F12B62E25D40,C18A5F254E7F530DB9753876453C9361
SRR9394811,2020-01-01 00:29:01,2019-07-24 20:03:13,192,164770,0,858,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR009/9394/SRR9394811/SRR9394811.1,SRX6160400,V2292PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,690D0F34A4DC92A09358F29B38681647,D1439A6F3734BCBDA9218AE0BA4EAB11
SRR9394812,2020-01-01 00:29:01,2019-07-24 20:03:13,192,161348,0,840,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394812/SRR9394812.1,SRX6160401,V2293PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,758A671BE2EA7332DC4BFCA04513D087,3D59152891CBAB853C7820E9086A9F5D
SRR9394813,2020-01-01 00:29:01,2019-07-24 20:03:14,192,164324,0,855,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR009/9394/SRR9394813/SRR9394813.1,SRX6160402,V2294PCR1,RNA-Seq,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP202294,,,0,SRS5003210,SAMN12110434,simple,12637,Dengue virus,BI DENGUE VIRUS,,,,,,,no,,,,,BI,SRA902598,,public,B7A8F1CD29666CC6112FDB56928DFA41,81689D214FD464F3D702CF436091D07B
